formation_name,current_ma,pwm_percent,measured_mlux,source_file
formation_3_midlow_light,23,90,213.7,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,23,95,237.69,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,23,100,269.35,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,10,3.611,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,15,5.837,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,20,8.254,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,25,10.707,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,30,13.183,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,35,21.411,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,40,33.465,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,45,45.62,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,50,57.831,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,55,70.132,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,60,82.529,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,65,97.074,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,70,121.11,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,75,145.35,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,80,169.39,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,85,193.32,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,90,217.64,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,95,241.76,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,24,100,274.14,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,10,3.736,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,15,6.031,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,20,8.52,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,25,11.058,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,30,13.613,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,35,22.164,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,40,34.705,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,45,47.31,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,50,59.987,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,55,72.843,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,60,85.691,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,65,100.76,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,70,125.82,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,75,151.02,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,80,175.86,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,85,200.9,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,90,226.15,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,95,251.25,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,25,100,284.89,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,10,3.876,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,15,6.232,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,20,8.569,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,25,11.137,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,30,13.717,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,35,22.352,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,40,35.045,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,45,47.793,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,50,60.648,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,55,73.65,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,60,86.541,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,65,102.03,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,70,127.41,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,75,152.92,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,80,178.25,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,85,203.63,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,90,229.3,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,95,254.74,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,26,100,289.09,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,10,3.785,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,15,6.122,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,20,8.636,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,25,11.22,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,30,13.797,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,35,22.556,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,40,35.385,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,45,48.31,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,50,61.284,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,55,74.421,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,60,87.453,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,65,103.09,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,70,129.0,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,75,154.8,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,80,180.4,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,85,206.16,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,90,232.26,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,95,257.89,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,27,100,292.89,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,10,3.813,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,15,6.157,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,20,8.697,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,25,11.284,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,30,13.88,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,35,22.694,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,40,35.654,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,45,48.684,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,50,61.801,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,55,75.091,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,60,88.212,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,65,104.03,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,70,130.21,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,75,156.34,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,80,182.22,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,85,208.39,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,90,234.8,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,95,260.57,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,28,100,296.32,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,10,3.882,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,15,6.201,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,20,8.794,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,25,11.366,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,30,13.971,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,35,22.877,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,40,35.978,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,45,49.16,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,50,62.419,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,55,75.785,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,60,89.052,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,65,105.07,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,70,131.61,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,75,158.03,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,80,184.35,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,85,210.85,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,90,237.49,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,95,263.82,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,29,100,299.97,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,10,3.865,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,15,6.246,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,20,8.818,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,25,11.427,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,30,14.062,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,35,23.054,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,40,36.274,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,45,49.581,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,50,62.938,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,55,76.447,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,60,89.949,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,65,106.08,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,70,132.92,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,75,159.78,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,80,186.35,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,85,213.16,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,90,240.25,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,95,266.85,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,30,100,303.76,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,10,3.891,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,15,6.283,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,20,8.863,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,25,11.509,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,30,14.149,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,35,23.218,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,40,36.582,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,45,50.023,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,50,63.494,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,55,77.177,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,60,90.718,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,65,107.09,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,70,134.29,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,75,161.38,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,80,188.25,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,85,215.65,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,90,242.81,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,95,269.66,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,31,100,307.27,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,10,3.92,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,15,6.341,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,20,8.925,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,25,11.573,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,30,14.224,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,35,23.417,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,40,36.859,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,45,50.413,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,50,64.101,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,55,77.822,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,60,91.521,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,65,108.03,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,70,135.59,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,75,162.89,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,80,190.2,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,85,217.82,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,90,245.21,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,95,272.53,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,32,100,310.51,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,10,3.942,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,15,6.362,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,20,8.971,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,25,11.624,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,30,14.302,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,35,23.513,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,40,37.084,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,45,50.749,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,50,64.472,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,55,78.335,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,60,92.16,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,65,108.76,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,70,136.55,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,75,164.24,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,80,191.67,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,85,219.58,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,90,247.36,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,95,274.9,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,33,100,313.24,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,34,10,3.963,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,34,15,6.393,formation_3_midlow_light_calibration.csv
formation_3_midlow_light,34,20,9.012,formation_3_midlow_light_calibration.csv
